Instance	Status	Objective	Gap	Time	Model
data\3R-4K-4T-300L-8.txt	OPTIMAL	323.8678040836124	0	8.62099838256836	lyu
data\3R-4K-4T-300L-8.txt	OPTIMAL	323.86780408361244	0	10.320499420166016	Sampiao
data\3R-4K-4T-300L-9.txt	OPTIMAL	456.2955182284485	0	6.504636764526367	lyu
data\3R-4K-4T-300L-9.txt	OPTIMAL	456.2955182284485	0	19.82018280029297	Sampiao
data\3R-4K-4T-300M-0.txt	OPTIMAL	180.12006581833282	0	0.6885662078857422	lyu
data\3R-4K-4T-300M-0.txt	OPTIMAL	180.12006581833282	0	0.20744895935058594	Sampiao
data\3R-4K-4T-300M-1.txt	OPTIMAL	309.8291744366489	0	5.850522994995117	lyu
data\3R-4K-4T-300M-1.txt	OPTIMAL	309.8291744366489	0	7.448152542114258	Sampiao
data\3R-4K-4T-300M-2.txt	OPTIMAL	279.11068370473504	0	0.6073493957519531	lyu
data\3R-4K-4T-300M-2.txt	OPTIMAL	279.11068370473504	0	0.08976173400878906	Sampiao
data\3R-4K-4T-300M-3.txt	OPTIMAL	333.37474618771023	0	6.296182632446289	lyu
data\3R-4K-4T-300M-3.txt	OPTIMAL	333.37474618771023	0	10.057199478149414	Sampiao
data\3R-4K-4T-300M-4.txt	OPTIMAL	288.91462356312235	0	0.3307952880859375	lyu
data\3R-4K-4T-300M-4.txt	OPTIMAL	288.91462356312235	0	0.15558624267578125	Sampiao
data\3R-4K-4T-300M-5.txt	OPTIMAL	298.0678147193616	0	0.9195480346679688	lyu
data\3R-4K-4T-300M-5.txt	OPTIMAL	298.06781471936165	0	1.3035259246826172	Sampiao
data\3R-4K-4T-300M-6.txt	OPTIMAL	327.7705167846285	0	6.848722457885742	lyu
data\3R-4K-4T-300M-6.txt	OPTIMAL	327.7705167846285	0	8.760658264160156	Sampiao
data\3R-4K-4T-300M-7.txt	OPTIMAL	302.87645456877175	0	14.453460693359375	lyu
data\3R-4K-4T-300M-7.txt	OPTIMAL	302.8765152416018	0	15.709136962890625	Sampiao
data\3R-4K-4T-300M-8.txt	OPTIMAL	299.69627002574043	0	1.648406982421875	lyu
data\3R-4K-4T-300M-8.txt	OPTIMAL	299.69627002574043	0	5.294889450073242	Sampiao
data\3R-4K-4T-300M-9.txt	OPTIMAL	377.42967937922975	0	10.039251327514648	lyu
data\3R-4K-4T-300M-9.txt	OPTIMAL	377.4296641124691	0	13.279611587524414	Sampiao
data\3R-4K-4T-300S-0.txt	OPTIMAL	257.09877563608455	0	0.5275936126708984	lyu
data\3R-4K-4T-300S-0.txt	OPTIMAL	257.09877563608455	0	0.6363067626953125	Sampiao
data\3R-4K-4T-300S-1.txt	OPTIMAL	222.20127174541426	0	0.5195884704589844	lyu
data\3R-4K-4T-300S-1.txt	OPTIMAL	222.20127174541432	0	0.11369514465332031	Sampiao
data\3R-4K-4T-300S-2.txt	OPTIMAL	209.42741699131153	0	1.1469135284423828	lyu
data\3R-4K-4T-300S-2.txt	OPTIMAL	209.42741699131147	0	1.045217514038086	Sampiao
data\3R-4K-4T-300S-3.txt	OPTIMAL	237.99535345797614	0	0.4378337860107422	lyu
data\3R-4K-4T-300S-3.txt	OPTIMAL	237.99535345797614	0	0.15358924865722656	Sampiao
data\3R-4K-4T-300S-4.txt	OPTIMAL	284.675380388701	0	1.5328998565673828	lyu
data\3R-4K-4T-300S-4.txt	OPTIMAL	284.675380388701	0	0.6831817626953125	Sampiao
data\3R-4K-4T-300S-5.txt	OPTIMAL	290.1801575250038	0	6.456750869750977	lyu
data\3R-4K-4T-300S-5.txt	OPTIMAL	290.1801575250038	0	7.225156784057617	Sampiao
data\3R-4K-4T-300S-6.txt	OPTIMAL	220.16445736196096	0	2.7896900177001953	lyu
data\3R-4K-4T-300S-6.txt	OPTIMAL	220.16445736196096	0	0.27426910400390625	Sampiao
data\3R-4K-4T-300S-7.txt	OPTIMAL	243.25278716965278	0	5.387609481811523	lyu
data\3R-4K-4T-300S-7.txt	OPTIMAL	243.25278716965278	0	6.623350143432617	Sampiao
data\3R-4K-4T-300S-8.txt	OPTIMAL	268.26909619669266	0	0.4607353210449219	lyu
data\3R-4K-4T-300S-8.txt	OPTIMAL	268.2690961966927	0	0.1924896240234375	Sampiao
